stfips,county_name,state,fips,cat_rucc,a_teca_ln,a_112tca_ln,a_dbcp_ln,a_tdi_ln,a_2clacephen_ln,a_2np_ln,a_pnp_ln,a_ch3cn_ln,a_acetophenone_ln,a_acrolein_ln,a_acrylic_acid_ln,a_c3h3n_ln,a_sb_ln,a_benzidine_ln,a_benzyl_cl_ln,a_be_ln,a_biphenyl_ln,a_dehp_ln,a_bromoform_ln,a_cd_ln,a_cs2_ln,a_ccl4,a_cs_ln,a_cl_ln,a_c6h5cl_ln,a_chloroform_ln,a_chloroprene_ln,a_cr_ln,a_cresol_ln,a_cumene_ln,a_cn_ln,a_dbp_ln,a_diesel_ln,a_dmf_ln,a_me2_phthalate_ln,a_me2so4_ln,a_ech_ln,a_etacrylate_ln,a_etcl_ln,a_edb_ln,a_edc_ln,a_egly_ln,a_eox_ln,a_edcl2_ln,a_glycol_ethers_ln,a_hcb_ln,a_hcbd_ln,a_hccpd_ln,a_hexane_ln,a_n2h2_ln,a_hcl_ln,a_isophorone_ln,a_pb_ln,a_mn_ln,a_hg_ln,a_meoh_ln,a_mibk_ln,a_mma_ln,a_mecl_ln,a_mehydrazine_ln,a_mtbe_ln,a_nitrobenzene_ln,a_dma_ln,a_otoluidine_ln,a_pahpom_ln,a_pcp_ln,a_ph3_ln,a_p_ln,a_pcbs_ln,a_procl2_ln,a_proo_ln,a_quinoline_ln,a_se_ln,a_stryene_ln,a_cl4c2_ln,a_toluene_ln,a_c2hcl3_ln,a_etn_ln,a_vyac_ln,a_vycl_ln,a_11dce_ln,a_pm10_mean_ln,a_pm25_mean,a_so2_mean_ln,a_no2_mean_ln,a_o3_mean_ln,a_co_mean_ln,countyname,state_name
13157,Jackson County,GA,13157,3,-5.06508,-14.84282,-13.41951,-7.553717,-31.70556,-17.29761,-11.21542,-10.20364,-11.92633,-3.170313,-13.97929,-5.27692,-11.31241,-18.48789,-13.95149,-10.74428,-10.53301,-0.2165451,-27.31621,-9.240823,-7.649091,0.4968091,-11.83796,-12.89043,-9.559811,-2.550915,-12.68109,-7.501256,-5.898288,-6.94067,-3.556262,-10.77809,-0.819661,-8.866207,-11.73661,-12.98586,-10.55493,-14.87388,-11.09903,-7.78525,-5.181046,-2.346204,-5.338159,-10.05707,-5.413828,-14.1666,-16.35413,-16.57721,-2.060823,-15.07828,0.3977103,-14.81364,-6.780197,-7.279606,-7.183649,-2.09973,-2.814182,-9.972758,0.2273738,-27.10555,-2.550632,-14.18405,-10.44974,-16.87578,-4.678847,-13.3331,-9.021126,-30.44861,-8.209442,-6.107747,-8.272414,-12.20046,-10.77013,-3.785251,-2.887103,0.1077606,-2.565401,-9.945807,-9.237861,-8.624772,-9.940763,11.46767,13.0683,5.37948,6.45646,8.660001,6.090449,Jackson County,Georgia
13159,Jasper County,GA,13159,1,-5.936487,-10.21577,-13.42527,-8.746236,-14.91098,-18.32482,-12.25546,-11.15257,-12.19656,-3.125134,-13.92235,-5.489202,-11.87081,-18.48789,-10.69635,-10.56389,-11.73902,-0.2166318,-13.19333,-9.757387,-8.632463,0.4967192,-10.59184,-10.68427,-10.58754,-2.644183,-13.2843,-8.661486,-6.602897,-7.853041,-4.659431,-11.04856,-1.172781,-10.17298,-9.417117,-12.9635,-15.56694,-15.22124,-11.87816,-7.783837,-6.119241,-3.417775,-5.170522,-11.21289,-5.315642,-15.34112,-17.37038,-17.59355,-3.087573,-15.68862,-0.8526279,-10.49302,-7.319214,-7.126759,-7.174013,-2.590684,-4.163715,-9.972483,0.2298629,-12.38356,-3.907717,-15.21115,-11.54305,-18.37127,-5.088403,-14.61368,-9.669619,-11.06106,-8.450212,-7.643515,-9.285498,-12.06803,-9.605594,-5.225113,-3.391988,-0.9386542,-3.217405,-10.94187,-8.024771,-9.775428,-10.97679,14.76608,12.77888,4.349164,6.129237,8.579802,5.40018,Jasper County,Georgia
13161,Jeff Davis County,GA,13161,3,-5.96182,-17.11724,-13.04117,-10.97851,-31.70556,-18.69424,-12.48067,-11.59823,-13.20701,-3.398354,-17.5664,-6.718678,-17.74348,-18.48789,-15.34217,-10.94305,-11.94458,-0.2169195,-27.31621,-9.754887,-9.053948,0.4967022,-10.85735,-16.44938,-10.97422,-2.640107,-14.31559,-8.348857,-7.286538,-8.580567,-4.921185,-12.0587,-1.834666,-9.917445,-13.01921,-17.16692,-15.94308,-16.82199,-12.6796,-8.410029,-5.943019,-4.382034,-6.114849,-11.70585,-5.371626,-15.34814,-17.7549,-17.97809,-3.472002,-15.05214,-0.612346,-31.24294,-7.126212,-7.506121,-7.193347,-4.340697,-4.455854,-10.98593,0.2240963,-14.19668,-4.001777,-15.58063,-11.81696,-17.8755,-5.24823,-14.71905,-8.81742,-30.44861,-8.464474,-7.67416,-9.726332,-13.63481,-11.85952,-4.786628,-3.344492,-1.498419,-3.942419,-11.2274,-10.55127,-10.16181,-11.35404,10.6414,11.79476,4.003326,5.912194,8.392313,5.629351,Jeff Davis County,Georgia
13163,Jefferson County,GA,13163,3,-5.92817,-16.13529,-13.2272,-9.431328,-18.69156,-18.77393,-12.38346,-11.61484,-13.07763,-3.549468,-12.65736,-6.188046,-14.32395,-18.48789,-14.14195,-10.86259,-11.98842,-0.2166112,-16.97349,-9.94196,-8.976283,0.4968591,-10.82885,-10.80001,-7.442216,-2.647156,-14.05102,-8.809098,-6.573925,-8.447496,-4.915611,-12.05063,-1.58646,-10.01387,-13.04707,-15.87503,-13.86958,-16.19861,-10.2311,-8.183307,-5.900683,-3.869527,-5.410247,-9.215654,-6.625996,-15.2769,-17.82639,-18.04963,-3.27669,-15.76301,-1.261323,-14.26501,-7.333263,-7.357117,-7.178304,-3.483497,-4.385693,-11.20959,0.2241051,-16.81004,-3.709363,-15.66051,-11.94633,-16.40986,-5.49678,-14.7513,-8.587571,-30.44861,-8.462345,-7.646394,-9.647411,-13.34862,-12.21632,-5.368314,-3.392297,-1.319992,-3.459061,-11.18637,-10.31684,-8.489566,-10.89858,13.53542,12.22667,5.086801,6.416343,8.405379,6.279852,Jefferson County,Georgia
13165,Jenkins County,GA,13165,3,-5.842081,-17.69954,-13.15942,-9.33101,-31.70556,-19.13168,-13.0629,-12.03277,-13.75691,-3.71441,-19.35988,-6.140527,-14.25878,-18.48789,-15.77642,-10.93525,-12.44182,-0.2166488,-27.31621,-9.969594,-8.759012,0.4966909,-9.672725,-13.22473,-9.603242,-2.668428,-14.81007,-8.889904,-7.085705,-9.026851,-5.355761,-12.47925,-1.719341,-10.5181,-13.40198,-17.59512,-15.98839,-17.34813,-8.806497,-8.358725,-5.82445,-4.80648,-5.57285,-7.749284,-6.492828,-15.64042,-18.183,-18.40604,-3.643083,-15.66064,-1.337938,-31.24294,-7.397186,-7.495277,-7.193177,-4.623457,-4.980742,-11.59658,0.2234609,-27.10555,-4.302342,-16.01807,-12.30988,-18.57549,-5.709526,-15.15836,-8.746177,-30.44861,-8.503502,-7.596258,-10.13661,-13.86532,-12.52845,-5.851254,-3.384694,-1.544747,-3.650563,-11.6099,-10.97169,-7.092672,-10.05281,11.46645,11.97249,4.969604,6.5453,8.438273,6.568602,Jenkins County,Georgia
13167,Johnson County,GA,13167,4,-5.957631,-17.15062,-13.21343,-11.09165,-31.70556,-18.94335,-12.73527,-11.8432,-13.43881,-3.449249,-16.97659,-6.342706,-17.46767,-18.48789,-15.58802,-10.89357,-12.16087,-0.2167348,-27.31621,-9.983308,-9.297062,0.4966949,-11.19588,-15.8595,-11.17168,-2.666408,-14.52881,-8.96126,-7.240172,-8.804731,-5.044725,-12.29947,-1.7568,-10.41575,-10.2439,-17.41339,-16.19059,-16.95807,-12.74489,-8.189531,-5.990223,-4.590149,-5.595975,-11.77715,-5.473521,-15.34526,-18.00133,-18.22448,-3.529217,-15.7979,-1.43479,-15.04013,-7.447306,-7.216571,-7.193668,-4.522167,-5.025586,-11.46423,0.2244826,-11.99918,-4.047089,-15.82996,-12.09191,-18.39334,-5.395958,-14.78125,-8.805637,-30.44861,-8.472548,-7.666275,-9.897113,-13.18448,-12.43741,-5.596551,-3.419734,-1.481022,-3.579358,-11.46857,-10.81279,-10.60505,-11.59182,13.1242,12.7548,4.572527,6.041563,8.400353,5.90146,Johnson County,Georgia
13169,Jones County,GA,13169,1,-5.369278,-7.814313,-13.38259,-8.897838,-14.22694,-17.70911,-11.49713,-10.60803,-10.03816,-2.87711,-15.51925,-5.689878,-12.5627,-18.48789,-10.0141,-10.50601,-11.0865,-0.2167165,-12.50928,-9.689281,-8.025726,0.4973169,-10.29261,-10.15482,-9.97496,-2.555557,-13.26211,-8.612672,-6.515823,-7.640819,-4.061842,-11.08079,-1.242135,-9.210207,-12.10419,-12.28122,-14.95699,-15.67029,-11.12194,-7.853787,-5.34166,-3.315297,-5.477978,-10.4001,-4.871757,-14.892,-16.77041,-16.99348,-2.550045,-15.84478,-0.6736387,-9.804296,-7.284224,-6.900003,-7.13098,-2.591004,-3.756221,-10.0931,0.2281933,-11.60377,-3.166218,-14.59557,-10.83906,-17.22608,-4.764732,-14.0609,-8.932421,-30.44861,-8.37886,-6.380967,-8.70127,-12.22188,-8.933469,-4.47305,-3.088993,-0.1699084,-3.275835,-10.31216,-9.627439,-9.484898,-10.34715,16.72876,13.04654,4.172835,5.857515,8.669209,5.281776,Jones County,Georgia
13171,Lamar County,GA,13171,1,-5.841787,-15.58322,-13.47606,-5.839821,-14.49962,-17.22837,-11.1774,-10.14047,-11.73459,-3.038362,-15.745,-5.346399,-13.51243,-18.48789,-10.27255,-10.45403,-10.66957,-0.2167434,-12.78196,-9.255331,-7.565186,0.4975364,-10.69294,-7.193556,-9.526321,-2.563901,-12.8568,-7.7428,-5.837033,-7.056097,-3.591197,-10.6376,-0.9976447,-8.642509,-11.5725,-12.53129,-14.47587,-15.3307,-10.9474,-7.738331,-5.609264,-2.90736,-5.558789,-10.09478,-4.49416,-14.31083,-16.28644,-16.50956,-2.373218,-15.90264,0.2798608,-10.08247,-6.794695,-7.416544,-7.163004,-1.326658,-2.840365,-9.667441,0.2302296,-11.8,-3.033088,-14.11473,-10.38109,-16.73636,-4.681299,-13.55989,-9.086906,-30.44861,-8.255696,-6.803956,-8.322386,-11.77564,-9.10644,-4.133584,-3.094179,-0.2302754,-3.288178,-9.780552,-9.108729,-8.683209,-9.879044,16.6715,12.83364,4.086791,5.953215,8.563671,4.777141,Lamar County,Georgia
13173,Lanier County,GA,13173,1,-5.932333,-16.52327,-12.96496,-10.66351,-31.70556,-18.43981,-12.39625,-11.34571,-13.11909,-2.771601,-16.13813,-6.722076,-13.23279,-18.48789,-15.09106,-10.94121,-11.86886,-0.2169992,-27.31621,-9.706856,-8.654324,0.4968151,-9.716166,-10.64169,-10.18712,-2.658578,-13.98135,-8.966392,-7.048879,-8.408479,-4.614526,-11.85375,-1.770441,-9.683295,-12.78103,-16.91479,-15.68956,-16.37652,-9.952811,-8.495978,-6.178081,-3.918538,-6.611571,-8.899256,-5.86532,-15.04353,-17.50259,-17.72578,-2.4417,-15.34307,-1.512448,-23.4027,-7.304269,-7.174355,-7.193113,-3.344801,-3.301151,-5.70194,0.2269928,-27.10555,-3.886397,-15.32646,-11.55349,-17.63718,-4.699721,-14.38291,-8.658037,-16.75677,-8.42027,-7.657927,-9.414011,-13.76254,-12.50228,-2.589405,-3.432564,-0.7155117,-4.128443,-10.98945,-10.3073,-8.384987,-10.57268,10.90725,11.36729,3.606093,5.506385,8.416777,4.964517,Lanier County,Georgia
13175,Laurens County,GA,13175,3,-4.562892,-15.50075,-13.21134,-9.387334,-31.70556,-17.47651,-10.92289,-10.38979,-11.59365,-3.250117,-14.98347,-6.352297,-15.84751,-18.48789,-14.13563,-10.80307,-10.63906,-0.2167931,-27.31621,-9.435262,-7.857534,0.4967741,-11.10877,-11.53802,-9.838296,-2.616281,-12.96249,-7.907757,-7.130922,-7.242496,-3.896825,-10.76188,-1.507538,-8.395462,-7.387932,-15.96384,-14.73176,-15.34934,-12.33304,-6.255284,-4.788861,-3.059544,-5.567477,-11.33358,-4.284916,-14.49616,-16.55173,-16.77512,-2.271108,-15.74677,-0.0084725,-13.36215,-6.827047,-6.851831,-7.186935,-2.958014,-3.611573,-9.396641,0.2284817,-13.07589,-2.651026,-14.36311,-10.52822,-16.17733,-4.839585,-13.70721,-8.626574,-30.44861,-8.313902,-5.62779,-9.007133,-12.99088,-10.91084,-3.993808,-3.067443,-0.0569923,-3.514924,-10.02653,-9.29472,-5.655049,-10.17072,12.47768,12.50823,4.243953,5.801411,8.378616,5.534052,Laurens County,Georgia
13177,Lee County,GA,13177,1,-5.460535,-16.26914,-13.31347,-8.648684,-18.24154,-17.85253,-11.38332,-10.77353,-12.10028,-2.556299,-16.61787,-6.185662,-16.31593,-18.48789,-13.55865,-10.89734,-11.16793,-0.2169141,-16.52387,-9.677685,-8.190734,0.4967927,-9.415808,-12.31574,-10.12957,-2.61611,-13.48819,-8.283126,-6.582516,-7.743154,-4.271251,-11.12582,-1.544971,-8.923082,-12.14387,-15.62781,-15.10133,-15.98606,-10.95408,-8.179435,-5.441169,-2.829912,-5.966202,-9.913673,-4.792093,-15.01711,-16.91344,-17.1367,-2.617803,-15.91205,-0.4171707,-13.75349,-7.167686,-7.21092,-7.189068,-2.288162,-3.376693,-10.23028,0.2296086,-12.21546,-3.402565,-14.73876,-10.97877,-17.3373,-4.411098,-14.52387,-8.413641,-30.44861,-8.429998,-6.467176,-8.882382,-12.30512,-11.36569,-3.62614,-3.01948,-0.1950166,-3.692447,-9.836218,-9.674227,-8.422111,-10.42318,15.57885,12.13275,3.326243,5.325202,8.414003,4.171893,Lee County,Georgia
13179,Liberty County,GA,13179,1,-4.378106,-12.20987,-12.96799,-9.176096,-18.01415,-17.06006,-10.89734,-9.945951,-10.44658,-2.62976,-4.808866,-6.460655,-12.59951,-18.48789,-13.05989,-10.8723,-8.203561,-0.2168761,-16.49538,-9.815047,-7.423909,0.5013731,-7.013817,-7.527705,-9.516365,-2.218803,-12.31445,-8.641075,-6.346306,-7.089307,-3.860276,-10.53652,-1.278623,-8.159833,-11.51541,-15.15704,-9.615452,-14.50559,-12.52788,-5.807734,-4.558742,-2.303273,-6.011812,-11.55214,-5.287756,-14.99865,-16.13461,-12.52596,-2.024122,-14.42139,-0.9817573,-13.50212,-6.546838,-6.806465,-7.189593,-1.279002,-3.054804,-5.330666,0.2327906,-15.75692,-2.895745,-13.94661,-10.11113,-15.71205,-4.64244,-14.27415,-8.63294,-14.23469,-8.392381,-5.45049,-8.418227,-13.92507,-11.7056,-3.722764,-2.708819,0.1922556,-3.736493,-9.721926,-8.991651,-5.090154,-9.76604,13.13093,11.13033,4.397016,6.06837,8.49764,6.471328,Liberty County,Georgia
13181,Lincoln County,GA,13181,4,-5.938269,-15.71024,-13.24648,-8.604076,-18.59455,-18.41763,-12.08764,-11.28671,-6.508544,-3.343134,-12.35956,-5.901998,-15.51722,-18.48789,-13.96898,-10.92029,-11.52563,-0.2163619,-16.87647,-9.98766,-8.753806,0.4967157,-11.72467,-12.58081,-9.747655,-2.640896,-13.72162,-8.899411,-6.463257,-8.145444,-4.616142,-11.81873,-1.491099,-9.944108,-12.84184,-15.96651,-15.24946,-15.82625,-9.857466,-8.059012,-5.95652,-3.898861,-5.227916,-11.04484,-5.809377,-15.24527,-17.46133,-17.68471,-2.483288,-15.13271,-1.384071,-10.88121,-7.424556,-7.420409,-7.19256,-3.233447,-4.250251,-11.08518,0.2243048,-12.70121,-3.966376,-15.30428,-11.63002,-17.79082,-5.194179,-14.48739,-9.343225,-30.44861,-8.440131,-7.647259,-9.276841,-13.2501,-12.13619,-4.940266,-3.377946,-0.4505979,-3.276533,-11.04443,-10.41395,-9.199602,-11.0503,11.7327,12.58487,5.790416,6.671467,8.593597,6.581241,Lincoln County,Georgia
13183,Long County,GA,13183,1,-5.966489,-15.87954,-12.94993,-10.8863,-31.70556,-18.76141,-12.86538,-11.67578,-13.50189,-3.303049,-6.569388,-6.724717,-12.52355,-18.48789,-15.4214,-10.93819,-12.26112,-0.2169142,-27.31621,-10.04241,-9.120771,0.5025215,-11.12336,-8.819966,-11.07327,-2.26025,-14.30825,-9.302977,-6.30946,-8.762293,-5.005741,-12.16603,-1.868829,-10.45853,-13.05908,-17.23111,-16.00857,-16.66446,-13.0315,-8.576473,-5.738613,-4.300192,-6.22085,-12.09595,-7.337795,-15.6809,-17.8191,-18.0419,-3.331537,-14.39865,-2.11373,-24.40489,-7.227081,-6.598874,-7.19294,-0.6699552,-4.716707,-6.949891,0.2242164,-27.10555,-4.235158,-15.64778,-11.91415,-18.46785,-5.376001,-14.91242,-9.543543,-11.52533,-8.4796,-7.678567,-9.783992,-13.99547,-13.30108,-5.339809,-3.443663,-1.369771,-4.076427,-11.26732,-10.62526,-10.3392,-11.4377,11.67832,11.18699,4.295038,6.019795,8.473012,6.211572,Long County,Georgia
13185,Lowndes County,GA,13185,1,-4.105403,-13.81381,-12.98859,-7.771005,-31.70556,-16.07666,-10.12231,-8.99765,-10.85832,-2.658762,-13.02507,-6.598067,-11.66098,-18.48789,-12.745,-10.76138,-9.885853,-0.2169742,-27.31621,-7.894379,-6.462254,0.4973979,-10.41621,-8.685233,-8.568636,-2.567654,-11.46715,-7.460238,-6.52443,-6.511045,-3.276059,-9.980718,-0.9691653,-7.631921,-11.04066,-14.56781,-13.33368,-13.75653,-10.97063,-5.271699,-4.46245,-1.735369,-6.126434,-9.926614,-5.045972,-14.2668,-15.15573,-15.37868,-0.5400984,-15.43481,0.4427395,-25.34426,-6.399817,-6.576669,-7.182448,-1.269788,-2.189845,-5.239749,0.2343683,-23.44623,-2.32886,-12.96318,-9.106889,-14.65687,-4.71572,-13.53575,-9.557819,-18.56263,-8.227256,-5.191604,-7.818635,-13.66714,-10.53543,-0.6631991,-2.735598,0.4552958,-3.618622,-9.248893,-8.450089,-4.49894,-8.770323,10.75554,12.25343,3.272231,5.640282,8.467064,4.763317,Lowndes County,Georgia
13187,Lumpkin County,GA,13187,3,-5.938859,-16.3681,-13.46067,-9.147668,-31.70556,-18.03496,-11.93879,-10.97383,-12.65788,-3.595459,-16.40237,-5.055295,-17.95021,-18.48789,-14.71868,-10.82437,-11.14106,-0.216594,-27.31621,-9.846584,-8.405765,0.4967336,-13.37505,-7.468108,-10.33396,-2.621346,-13.67079,-8.639728,-6.764638,-7.447491,-4.201997,-11.4319,-1.092206,-9.434607,-12.36214,-16.50776,-15.28345,-16.1347,-13.70317,-7.701357,-5.780148,-3.649502,-5.520125,-12.90198,-6.436895,-14.76988,-17.09546,-17.31863,-2.910843,-15.15277,-0.9396535,-15.77912,-7.374868,-7.516232,-7.191402,-3.636019,-3.883986,-10.44023,0.2245236,-16.48785,-3.565462,-14.92135,-11.1665,-17.37512,-5.05982,-13.9121,-8.592824,-11.66791,-8.352757,-7.028697,-9.049945,-11.97077,-11.96134,-4.41845,-3.385691,-0.9450011,-3.109916,-10.57746,-9.904384,-10.96039,-10.74535,9.802717,12.95237,5.443119,6.598498,8.696605,6.264472,Lumpkin County,Georgia
13189,McDuffie County,GA,13189,1,-5.183154,-15.91101,-13.25815,-8.729053,-17.67651,-17.96912,-11.56524,-10.84927,-12.27509,-3.298196,-12.38473,-5.761649,-14.03513,-18.48789,-13.19362,-10.82402,-11.05952,-0.2164878,-15.95845,-9.633384,-7.938077,0.4969151,-9.343991,-10.58275,-6.878943,-2.599041,-13.4712,-8.179585,-6.233692,-7.566305,-4.244598,-11.40827,-1.349186,-8.99861,-8.104874,-15.00809,-13.12977,-15.82309,-8.389439,-8.091414,-5.193982,-3.561303,-5.239496,-7.379975,-5.862988,-14.91676,-17.02935,-17.25261,-2.546459,-15.44818,-0.3837924,-13.25893,-7.074206,-7.046371,-7.17306,-1.890224,-3.857505,-10.42177,0.2270447,-13.31996,-3.308852,-14.85567,-11.09345,-15.58743,-4.993921,-14.1772,-9.325521,-30.44861,-8.392627,-6.25389,-8.90063,-13.22237,-11.35425,-4.419125,-3.003222,-0.0626168,-3.296635,-10.59938,-9.802197,-6.872565,-9.500953,12.65107,12.41572,5.372576,6.581866,8.494287,6.430715,McDuffie County,Georgia
13191,McIntosh County,GA,13191,1,-5.968368,-10.92434,-12.8881,-9.790119,-31.70556,-19.13552,-12.63951,-12.01189,-10.64715,-3.489182,-6.46719,-6.792679,-12.02118,-18.48789,-15.76155,-10.938,-12.32758,-0.2169541,-27.31621,-10.05614,-9.136029,0.4996115,-11.69652,-6.13086,-10.42451,-2.460762,-14.40857,-9.346168,-6.558095,-8.226162,-5.205224,-11.8215,-1.837617,-10.3299,-12.68994,-17.60657,-16.38371,-16.53671,-12.61782,-8.65012,-5.811952,-3.944264,-6.4523,-11.63876,-5.134952,-15.86275,-18.19421,-18.41749,-2.358856,-11.73655,-2.358672,-31.24294,-7.154329,-6.843214,-7.192028,-2.09883,-3.529093,-6.684537,0.2232786,-14.5502,-3.750296,-16.02167,-12.25184,-18.24845,-5.616863,-15.12955,-10.12342,-12.42041,-8.493154,-7.680459,-9.986406,-13.98967,-13.06426,-4.771342,-3.426264,-0.458768,-4.162826,-10.89807,-10.24181,-10.30736,-11.75698,14.7889,10.81927,4.429925,6.040306,8.530874,6.221413,McIntosh County,Georgia
13193,Macon County,GA,13193,3,-5.935893,-12.01281,-13.38039,-11.58719,-31.70556,-18.9886,-13.50171,-11.88269,-13.73459,-3.668968,-15.93014,-5.832226,-13.04153,-18.48789,-15.62965,-10.7728,-12.51967,-0.216867,-27.31621,-9.905059,-9.307386,0.5045186,-11.2877,-8.833709,-11.13709,-2.205745,-14.41779,-8.928916,-6.052889,-8.624987,-5.276706,-12.67739,-1.619652,-10.32248,-13.6334,-17.46127,-16.23489,-16.67284,-11.62335,-7.981541,-5.786359,-4.579319,-5.93016,-10.59324,-5.723695,-15.69113,-18.04908,-18.27205,-3.21346,-15.91155,-1.374958,-20.3543,-7.261055,-6.891032,-7.191471,-3.218661,-4.898443,-11.47636,0.2229967,-27.10555,-3.895814,-15.87505,-12.12134,-18.2825,-5.794217,-15.24555,-8.500398,-30.44861,-8.504162,-7.649765,-9.826424,-12.06369,-12.25607,-3.911574,-3.303375,-1.570169,-3.615161,-11.84108,-11.16909,-8.796205,-11.48226,14.15975,12.39221,3.848412,5.393171,8.546817,4.566648,Macon County,Georgia
13195,Madison County,GA,13195,1,-5.305243,-14.9987,-13.36464,-8.32502,-31.70556,-17.6912,-11.76702,-10.55591,-11.74179,-3.422992,-14.06262,-5.459686,-11.83803,-18.48789,-14.30353,-10.82435,-10.88994,-0.216483,-27.31621,-9.448471,-8.04629,0.4967664,-12.37539,-11.94299,-9.968901,-2.595243,-12.9613,-7.822914,-6.283568,-7.567596,-3.912448,-10.72164,-1.125553,-8.949885,-9.004457,-14.39826,-12.40507,-15.08767,-11.1465,-7.863329,-5.313247,-2.095785,-5.308817,-10.78882,-5.242785,-14.50214,-16.74811,-16.97129,-2.595456,-14.84212,0.0449887,-13.17259,-6.947062,-7.427683,-7.188478,-2.080039,-3.135246,-10.46338,0.2257872,-16.85782,-3.133079,-14.57769,-10.84552,-17.29811,-4.944128,-13.70136,-8.558484,-30.44861,-8.308698,-6.325108,-8.597077,-12.50772,-11.15331,-4.409906,-3.04497,-0.1820663,-2.756738,-10.13962,-9.689226,-9.136878,-10.35581,10.8618,12.85358,5.714561,6.465311,8.676234,6.320791,Madison County,Georgia
13197,Marion County,GA,13197,1,-5.908291,-10.62828,-13.45835,-10.01544,-31.70556,-18.69,-12.75061,-11.52911,-13.37543,-3.379174,-14.6406,-5.569214,-12.84007,-18.48789,-15.27929,-10.80189,-12.17426,-0.2168498,-27.31621,-9.741331,-7.564829,0.4973222,-8.09885,-10.47676,-10.48505,-2.606491,-13.93979,-8.49078,-6.432026,-8.752204,-5.02094,-11.96014,-1.71897,-9.999609,-12.90618,-17.14416,-10.80073,-15.64098,-10.05869,-7.932203,-6.128592,-3.827113,-6.044984,-9.283031,-5.241174,-15.60436,-17.73204,-17.95506,-3.579246,-15.90864,-0.718245,-22.39337,-7.214462,-6.519806,-7.192608,-3.234101,-4.034414,-10.77728,0.2256394,-16.14985,-4.215239,-15.57635,-11.90916,-18.54827,-5.381352,-14.9498,-8.40946,-13.47647,-8.48503,-7.630373,-9.634771,-11.74988,-11.24073,-5.082741,-3.429469,-1.352354,-3.539885,-8.14687,-10.5014,-7.984714,-10.87982,14.78248,12.22732,4.043531,5.268466,8.504053,3.957279,Marion County,Georgia
13199,Meriwether County,GA,13199,1,-5.798557,-15.71854,-13.54567,-7.717551,-15.89134,-18.16745,-11.9661,-11.03565,-12.59319,-3.233327,-12.91831,-5.119175,-14.47653,-18.48789,-11.64722,-10.60815,-11.40896,-0.2167967,-14.17369,-9.663709,-8.495942,0.4967297,-10.94232,-8.668511,-10.37874,-2.648308,-13.52627,-8.322236,-6.472458,-7.794091,-4.363725,-11.4855,-1.229362,-9.463292,-11.93993,-13.8988,-13.11678,-9.10492,-11.22643,-7.704796,-5.61529,-3.661742,-5.786168,-10.51002,-5.2839,-14.95539,-17.21941,-17.44248,-3.023141,-15.87663,-0.5613742,-11.4742,-7.098575,-7.022446,-7.187303,-2.840423,-3.862377,-9.795439,0.2266149,-12.37721,-3.767947,-15.05384,-11.35044,-17.63559,-5.006913,-14.2039,-9.172659,-30.44861,-8.393847,-6.76523,-9.032645,-11.42693,-10.50791,-1.90459,-3.347383,-0.8283767,-3.359219,-10.61362,-8.995543,-8.658804,-10.77279,15.70659,12.5842,4.125952,5.684511,8.194911,4.187223,Meriwether County,Georgia
13201,Miller County,GA,13201,4,-5.976194,-11.55415,-13.36664,-12.14607,-17.87639,-19.18769,-13.54647,-12.02701,-11.27314,-3.09791,-15.23635,-6.541699,-12.52468,-18.48789,-14.00565,-10.96157,-12.46484,-0.2169296,-16.67378,-10.11075,-9.308243,0.4991565,-10.19902,-13.33659,-11.03599,-2.495367,-14.13009,-9.363601,-7.193606,-8.947728,-5.23761,-11.87228,-1.888363,-10.38186,-13.41295,-16.20039,-16.43463,-16.38626,-12.20281,-8.345834,-6.105915,-4.228132,-6.718813,-13.76788,-7.726619,-15.24446,-18.24345,-13.56788,-3.653771,-15.91007,-2.335142,-13.97434,-7.440864,-7.0584,-7.192253,-3.057489,-5.063769,-11.46058,0.2242336,-15.50444,-4.387175,-16.07443,-12.33739,-18.3981,-5.07076,-14.89825,-8.54791,-12.49297,-8.481778,-7.679869,-10.14869,-12.39405,-12.68853,-5.475163,-3.461946,-1.567755,-4.096227,-11.62119,-10.94377,-10.84219,-11.89511,12.63524,11.60475,2.902663,4.997357,7.678448,3.459927,Miller County,Georgia
13205,Mitchell County,GA,13205,3,-5.959521,-16.30474,-13.25387,-9.992842,-17.40188,-18.01641,-11.82288,-10.93093,-12.51624,-2.39919,-16.25682,-6.634676,-16.35588,-18.48789,-12.99584,-10.92405,-11.41073,-0.2169529,-15.68422,-9.610234,-8.369407,0.4967346,-9.246501,-9.977575,-10.35133,-2.624965,-13.62594,-8.154597,-6.823986,-7.976373,-4.500242,-11.4297,-1.664658,-8.943355,-12.40339,-15.16593,-15.26411,-16.07934,-11.9086,-8.362723,-5.76915,-3.529,-6.549885,-10.91416,-5.147334,-14.90118,-17.07401,-17.29718,-2.772001,-15.90806,-0.2751897,-12.98471,-7.104579,-7.242374,-7.191059,-3.315016,-3.71564,-10.34766,0.2298198,-14.82796,-3.322877,-14.90295,-11.15757,-17.31596,-4.25067,-14.4633,-8.15277,-10.63325,-8.436707,-6.990329,-9.133641,-12.68241,-11.11075,-4.697496,-3.327428,-0.8009967,-4.014488,-9.671389,-9.932954,-9.345104,-10.66928,12.72619,11.51313,3.153475,5.19835,8.035686,3.999923,Mitchell County,Georgia
